ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
262555265,0,10APR35,64.0,0,15.0,56744.0,0,160661.0,yes,f,masters,lawyer,35,Private,8810.0,13,sports car,0,0.0,0,0,1.0,0.0,1.0,0,highly urban/ urban
550205644,0,10OCT55,44.0,1,7.0,109254.0,1,0.0,no,f,bachelors,professional,5,Private,24150.0,1,sports car,0,0.0,0,1,1.0,0.0,14.0,0,highly urban/ urban
796525268,0,16DEC58,40.0,0,12.0,31311.0,0,153571.0,no,male,high school,blue collar,12,Commercial,8630.0,1,minivan,1,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
691573828,0,05OCT60,39.0,0,9.0,30394.0,0,0.0,no,f,bachelors,clerical,59,Private,8370.0,1,suv,0,0.0,0,0,1.0,0.0,8.0,0,highly rural/ rural
208745896,0,10OCT47,52.0,0,11.0,41367.0,0,198177.0,yes,male,high school,blue collar,7,Commercial,10840.0,1,pickup,1,0.0,0,0,2.0,15019.0,8.0,1,highly urban/ urban
325594970,0,09JUL41,58.0,0,12.0,164332.25,0,160661.0,yes,f,phd,doctor,28,Private,26840.0,1,pickup,0,0.0,0,0,2.0,0.0,7.0,0,highly urban/ urban
16978084,0,16MAY51,48.0,0,14.0,78890.0,0,211819.0,yes,male,masters,lawyer,52,Private,19160.0,10,minivan,0,4824.0,2,0,3.0,0.0,14.0,0,highly urban/ urban
700933364,0,06NOV53,46.0,0,0.0,0.0,0,151139.0,no,f,bachelors,home maker,37,Private,24700.0,1,pickup,0,0.0,0,0,0.0,0.0,4.0,0,highly rural/ rural
785163306,0,04OCT55,44.0,2,15.0,107278.0,0,283673.0,yes,f,high school,blue collar,35,Commercial,28590.0,7,minivan,0,0.0,0,0,1.0,0.0,1.0,0,highly urban/ urban
458441038,0,27JUL51,48.0,0,10.0,112684.0,0,308937.0,no,male,masters,lawyer,38,Private,18060.0,11,minivan,1,0.0,0,1,1.0,0.0,12.0,0,highly urban/ urban
200795521,0,06DEC51,47.0,0,14.0,19527.0,0,134741.0,no,f,high school,blue collar,50,Commercial,8150.0,1,suv,0,11618.75,1,1,2.0,6059.0,1.0,1,highly urban/ urban
618603590,0,05MAR52,47.0,0,10.0,53564.0,0,195598.0,yes,male,high school,blue collar,29,Commercial,15420.0,9,minivan,1,4608.0,2,0,0.0,0.0,1.0,0,highly urban/ urban
79971795,2,01JAN56,43.0,3,8.0,60860.0,0,185719.0,yes,male,bachelors,blue collar,40,Commercial,18240.0,10,minivan,1,0.0,0,1,0.0,0.0,9.0,0,highly urban/ urban
112761325,0,04FEB61,38.0,1,9.0,19122.0,1,0.0,no,male,high school,professional,40,Commercial,5300.0,10,pickup,1,0.0,0,1,0.0,1519.0,1.0,1,highly urban/ urban
267262774,0,14MAR30,69.0,0,18.0,16122.0,0,159132.0,yes,f,masters,manager,71,Private,24500.0,1,sports car,0,6364.0,3,0,0.0,0.0,19.0,0,highly urban/ urban
647915732,0,08OCT58,41.0,2,11.0,29936.0,1,0.0,no,male,bachelors,professional,5,Commercial,30540.0,21,panel truck,0,6257.0,5,0,2.0,0.0,14.0,0,highly urban/ urban
543547880,0,07OCT72,27.0,3,11.0,0.0,1,0.0,no,f,bachelors,student,16,Commercial,14900.0,7,suv,0,11618.75,1,1,4.0,5270.0,8.0,1,highly urban/ urban
861983377,0,27OCT50,49.0,0,0.0,0.0,0,0.0,no,f,bachelors,student,16,Commercial,8820.0,1,pickup,0,11618.75,3,1,2.0,1911.0,9.0,1,highly urban/ urban
212828205,0,23APR52,47.0,0,11.0,127129.0,0,369418.0,no,male,bachelors,professional,15,Commercial,18910.0,9,van,1,0.0,0,0,0.0,0.0,5.0,0,highly urban/ urban
404697533,0,20MAR61,38.0,0,12.0,69618.0,0,212888.0,yes,f,bachelors,professional,36,Private,7510.0,11,suv,0,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
541328140,0,07MAR50,49.0,0,7.0,28123.0,0,110261.0,yes,f,<high school,clerical,83,Private,7410.0,1,suv,0,0.0,0,0,0.0,0.0,8.0,0,highly rural/ rural
113928673,0,23NOV52,46.0,0,8.0,30111.0,0,164877.0,no,male,<high school,blue collar,28,Private,3910.0,4,minivan,1,0.0,0,0,1.0,7692.0,1.0,1,highly urban/ urban
336407311,0,05DEC46,52.0,0,10.0,33933.0,0,156362.0,yes,male,high school,blue collar,25,Commercial,11630.0,6,pickup,1,3764.0,2,0,1.0,0.0,6.0,0,highly urban/ urban
853249203,0,21SEP49,50.0,0,12.0,41656.0,0,165740.0,yes,male,<high school,clerical,26,Private,10670.0,17,minivan,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
631682486,1,10NOV51,48.0,0,13.0,14522.0,0,109990.0,yes,male,<high school,clerical,29,Private,14940.0,6,minivan,0,7310.0,3,0,7.5,4638.0,9.0,1,highly rural/ rural
253118790,0,10JUN66,33.0,1,7.0,85030.0,0,290127.0,yes,f,bachelors,professional,24,Private,23220.0,4,suv,0,0.0,0,0,2.0,0.0,8.0,0,highly urban/ urban
11668406,0,19MAR44,55.0,0,13.0,35594.0,0,166691.0,no,f,bachelors,manager,43,Private,19760.0,3,pickup,0,11618.75,3,0,1.0,0.0,7.0,0,highly urban/ urban
91873101,0,26FEB45,54.0,0,12.0,52722.0,0,0.0,no,male,high school,professional,55,Private,12170.0,6,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
408998525,0,09DEC42,56.0,0,12.0,164332.25,0,0.0,no,male,phd,unknown,31,Commercial,27560.0,10,panel truck,0,5224.0,3,0,2.0,0.0,13.0,0,highly urban/ urban
203940003,0,11FEB52,47.0,0,10.0,42474.0,0,151397.0,yes,f,masters,professional,31,Private,13790.0,17,suv,0,0.0,0,0,3.0,0.0,19.0,0,highly urban/ urban
586065625,0,17OCT46,53.0,0,12.0,51435.0,0,0.0,no,male,high school,professional,33,Commercial,29260.0,10,panel truck,1,4099.0,1,0,3.0,0.0,1.0,0,highly urban/ urban
396433851,0,27APR66,33.0,1,9.0,26177.0,1,113050.0,no,male,high school,blue collar,33,Commercial,6780.0,10,pickup,0,3469.0,3,0,5.0,1756.0,7.0,1,highly urban/ urban
979350625,0,27MAR57,42.0,1,11.0,44955.0,0,161808.0,yes,male,bachelors,professional,30,Private,18790.0,13,minivan,1,0.0,0,0,2.0,3128.0,7.0,1,highly urban/ urban
346578345,0,12SEP50,49.0,0,8.0,70135.0,0,237554.0,yes,f,bachelors,manager,17,Private,8510.0,9,suv,0,0.0,0,0,4.0,0.0,10.0,0,highly urban/ urban
719424377,0,15OCT68,31.0,1,11.0,17398.0,1,0.0,no,f,high school,clerical,26,Private,8550.0,6,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
922863083,0,02MAR44,55.0,0,7.0,72085.0,0,230667.0,yes,male,bachelors,manager,5,Private,20040.0,6,van,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
610345138,0,18MAR52,47.0,0,14.0,85183.0,0,273069.0,yes,f,bachelors,professional,40,Commercial,34380.0,7,van,0,6308.0,2,0,2.0,5761.0,14.0,1,highly urban/ urban
925682065,2,03MAR38,61.0,2,14.0,36611.0,0,172982.0,yes,male,high school,clerical,28,Private,8380.0,7,suv,1,1139.0,3,0,1.0,5386.0,1.0,1,highly urban/ urban
727081747,0,13SEP51,48.0,0,8.0,113910.0,0,0.0,no,f,masters,professional,34,Private,11010.0,7,suv,0,0.0,0,1,1.0,0.0,15.0,0,highly urban/ urban
822594569,0,22MAR69,30.0,1,10.0,69357.0,0,227852.0,yes,f,high school,blue collar,33,Commercial,11440.0,4,sports car,0,0.0,0,0,0.0,2051.0,8.0,1,highly urban/ urban
575673144,0,29APR38,61.0,0,12.0,164332.25,0,481375.0,no,male,phd,doctor,45,Private,7600.0,1,suv,0,0.0,0,0,0.0,6612.0,19.0,1,highly urban/ urban
480603491,0,24DEC60,38.0,0,11.0,53529.0,0,428605.0,yes,male,phd,manager,49,Private,22280.0,6,van,1,0.0,0,0,0.0,0.0,15.0,0,highly urban/ urban
428787729,0,06JUL52,47.0,0,7.0,97611.0,0,265828.0,yes,f,bachelors,professional,12,Private,15960.0,7,suv,0,808.0,1,0,0.0,0.0,1.0,0,highly urban/ urban
862544054,0,09NOV67,32.0,3,13.0,54464.0,1,197379.0,no,f,bachelors,clerical,34,Private,10150.0,3,suv,0,6474.0,3,0,0.0,0.0,7.0,0,highly urban/ urban
976268034,1,23FEB56,43.0,3,17.0,32505.0,0,162586.0,yes,f,<high school,blue collar,29,Commercial,3750.0,6,sports car,0,6714.0,1,0,7.5,5724.0,1.0,1,highly urban/ urban
917837016,0,25NOV55,43.0,0,5.0,263.0,0,0.0,no,male,high school,student,26,Private,16170.0,3,minivan,1,11618.75,1,0,0.0,0.0,1.0,0,highly urban/ urban
938303236,0,13NOV54,45.0,1,9.0,24178.0,0,115381.0,yes,f,<high school,clerical,67,Private,19100.0,6,suv,0,7727.0,3,1,2.0,3347.0,1.0,1,highly urban/ urban
833179867,0,22JUL49,50.0,0,16.0,90015.0,0,265405.0,yes,f,masters,professional,49,Private,15500.0,10,minivan,0,9082.0,1,0,0.0,0.0,15.0,0,highly urban/ urban
789498504,0,31DEC58,40.0,2,0.0,53529.0,1,0.0,no,f,bachelors,student,70,Commercial,5500.0,4,sports car,0,8149.0,3,0,5.0,0.0,11.0,0,highly rural/ rural
517971287,0,25JUL46,53.0,0,12.0,58108.0,0,236411.0,yes,male,bachelors,professional,14,Private,6800.0,10,pickup,1,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
77874375,0,12FEB51,48.0,0,13.0,164332.25,0,482291.0,no,male,phd,manager,31,Commercial,24880.0,6,panel truck,0,11618.75,1,1,3.0,0.0,6.0,0,highly urban/ urban
673320205,1,19DEC43,55.0,1,17.0,83076.0,0,254660.0,yes,male,high school,professional,31,Private,13000.0,4,minivan,0,11618.75,2,0,6.0,0.0,1.0,0,highly urban/ urban
322263865,0,27SEP48,51.0,0,12.0,81284.0,0,231329.0,yes,male,masters,lawyer,26,Private,26860.0,1,minivan,1,0.0,0,0,0.0,0.0,16.0,0,highly urban/ urban
160125365,0,13OCT43,56.0,0,11.0,53529.0,0,0.0,no,f,bachelors,professional,46,Private,22460.0,4,suv,0,11618.75,2,1,0.0,0.0,13.0,0,highly urban/ urban
41376025,0,20JAN46,53.0,0,13.0,44405.0,0,178233.0,yes,f,high school,clerical,24,Private,11240.0,1,sports car,0,11618.75,3,1,5.0,0.0,5.0,0,highly urban/ urban
88953342,3,12SEP62,37.0,4,11.0,53529.0,0,0.0,yes,f,high school,student,41,Commercial,24380.0,7,suv,0,0.0,0,0,1.0,0.0,8.0,0,highly rural/ rural
214157071,0,23MAY38,61.0,0,14.0,62706.0,0,196195.0,no,f,masters,lawyer,45,Private,13870.0,4,sports car,0,8081.0,1,1,4.0,9945.0,12.0,1,highly urban/ urban
590633552,0,04MAR63,36.0,0,0.0,0.0,0,0.0,yes,male,bachelors,home maker,35,Private,1500.0,4,suv,0,0.0,0,0,0.0,0.0,12.0,0,highly urban/ urban
664291918,1,16MAR62,37.0,2,0.0,53529.0,0,64066.0,yes,f,high school,home maker,35,Private,5390.0,1,suv,0,4650.0,2,0,4.0,5381.0,8.0,1,highly urban/ urban
993602712,1,25JUN57,42.0,2,14.0,34084.0,0,121601.0,yes,male,<high school,clerical,38,Private,4910.0,1,pickup,0,0.0,0,0,1.0,6076.0,7.0,1,highly urban/ urban
211002793,0,25JUN71,28.0,3,0.0,0.0,1,0.0,no,male,bachelors,student,33,Commercial,3830.0,1,minivan,1,4311.0,1,0,0.0,6914.0,12.0,1,highly urban/ urban
813580541,0,20DEC57,41.0,2,15.0,97285.0,0,235369.0,yes,male,bachelors,blue collar,44,Commercial,20380.0,6,van,0,0.0,0,0,3.0,0.0,11.0,0,highly rural/ rural
983067335,1,09MAY54,45.0,1,12.0,67633.0,0,211342.0,yes,f,high school,blue collar,29,Private,6000.0,4,sports car,0,4339.0,3,0,3.0,2559.0,10.0,1,highly urban/ urban
742200775,0,28OCT47,52.0,0,11.0,137357.0,0,327227.0,no,f,masters,lawyer,11,Private,17750.0,10,minivan,0,0.0,0,0,0.0,0.0,18.0,0,highly urban/ urban
309489992,0,03OCT48,51.0,0,12.0,53529.0,0,467883.0,no,f,bachelors,professional,29,Commercial,38425.0,1,panel truck,0,8331.0,2,0,5.0,2707.0,9.0,1,highly urban/ urban
474471712,2,27MAY61,38.0,2,6.0,83053.0,1,0.0,no,f,bachelors,manager,29,Private,20120.0,9,suv,0,5068.0,2,0,3.0,0.0,7.0,0,highly urban/ urban
321071750,0,22DEC63,35.0,0,9.0,55424.0,0,0.0,no,f,<high school,blue collar,64,Private,16260.0,4,suv,0,0.0,0,0,0.0,0.0,4.0,0,highly urban/ urban
80119422,2,31DEC54,44.0,3,12.0,47543.0,0,187957.0,yes,male,high school,blue collar,19,Commercial,20380.0,4,van,0,7039.0,1,0,3.0,0.0,1.0,0,highly urban/ urban
773276018,0,26APR47,52.0,1,11.0,35681.0,1,0.0,no,f,high school,blue collar,28,Commercial,15210.0,3,suv,0,0.0,0,0,1.0,0.0,6.0,0,highly urban/ urban
716593188,0,27MAY45,54.0,0,16.0,49268.0,0,209157.0,yes,male,masters,lawyer,20,Private,20570.0,10,minivan,0,0.0,0,0,5.0,0.0,12.0,0,highly urban/ urban
665731103,0,29NOV61,37.0,0,12.0,58561.0,0,182367.0,yes,male,masters,lawyer,15,Private,5590.0,7,minivan,1,2942.0,3,0,3.0,0.0,20.0,0,highly urban/ urban
291203527,0,23APR38,61.0,0,14.0,59690.0,0,232227.0,yes,f,phd,lawyer,44,Private,13570.0,10,sports car,0,0.0,0,0,0.0,4037.0,14.0,1,highly urban/ urban
598961480,0,23SEP45,54.0,0,15.0,103598.0,0,308889.0,yes,f,masters,manager,16,Private,34170.0,7,pickup,0,0.0,0,0,2.0,0.0,21.0,0,highly urban/ urban
327616370,1,24JAN57,42.0,3,12.0,106194.0,1,0.0,no,f,masters,unknown,33,Commercial,18760.0,6,pickup,0,0.0,0,0,0.0,1620.0,8.0,1,highly urban/ urban
208718812,0,30JUL48,51.0,0,7.0,63265.0,0,0.0,no,male,high school,blue collar,37,Private,17890.0,10,minivan,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
792861571,0,11MAY60,39.0,0,9.0,54960.0,0,215876.0,yes,male,high school,blue collar,5,Commercial,10450.0,4,pickup,0,0.0,0,0,2.0,5216.0,5.0,1,highly urban/ urban
44904730,0,30NOV49,49.0,0,11.0,53529.0,0,365908.0,yes,f,masters,manager,26,Private,10150.0,17,suv,0,0.0,0,0,0.0,0.0,20.0,0,highly urban/ urban
700186218,0,27MAY50,49.0,0,11.0,60079.0,0,194764.0,yes,f,bachelors,manager,33,Private,17310.0,6,minivan,0,0.0,0,0,3.0,0.0,5.0,0,highly urban/ urban
91779998,0,30JUN64,35.0,1,12.0,31616.0,1,133918.0,no,f,high school,clerical,47,Private,14430.0,1,suv,0,0.0,0,1,0.0,0.0,7.0,0,highly rural/ rural
802668981,0,11MAR53,46.0,0,10.0,140919.0,0,365826.0,yes,f,masters,lawyer,49,Private,22700.0,13,minivan,0,0.0,0,0,2.0,0.0,10.0,0,highly rural/ rural
941449901,0,12JAN64,35.0,2,7.0,50872.0,0,190621.0,yes,f,high school,blue collar,46,Commercial,14980.0,6,suv,0,11618.75,1,1,0.0,4174.0,4.0,1,highly urban/ urban
934440703,0,15OCT46,53.0,0,13.0,114845.0,0,351686.0,yes,f,bachelors,manager,54,Commercial,24930.0,6,pickup,0,0.0,0,1,0.0,0.0,7.0,0,highly urban/ urban
342060486,0,03OCT48,51.0,0,0.0,0.0,0,0.0,yes,male,high school,student,34,Commercial,26580.0,7,panel truck,1,5921.0,5,0,0.0,3737.0,1.0,1,highly urban/ urban
630117299,0,02JUN46,53.0,0,12.0,35168.0,0,175879.0,no,male,<high school,blue collar,41,Private,11250.0,1,pickup,1,5103.0,3,0,0.0,5139.0,7.0,1,highly urban/ urban
848022328,0,30SEP42,57.0,0,6.0,79670.0,0,242651.0,yes,male,high school,blue collar,5,Commercial,9470.0,6,pickup,1,0.0,0,0,2.0,0.0,7.0,0,highly urban/ urban
610877471,0,19AUG45,54.0,0,11.0,35638.0,0,188539.0,yes,f,phd,doctor,34,Private,12340.0,1,sports car,0,1278.0,2,0,0.0,0.0,10.0,0,highly urban/ urban
687348918,0,21SEP45,54.0,0,6.0,52409.0,0,212452.0,no,male,bachelors,clerical,40,Private,12140.0,3,pickup,1,1986.0,4,0,2.0,3351.0,7.0,1,highly urban/ urban
631501439,0,13AUG63,36.0,0,10.0,39019.0,0,182970.0,yes,f,high school,professional,46,Private,14420.0,3,suv,0,1414.0,1,0,0.0,4440.0,8.0,1,highly urban/ urban
295508006,0,06JUN51,48.0,0,8.0,81389.0,0,247569.0,yes,f,bachelors,professional,48,Private,14440.0,10,suv,0,0.0,0,0,0.0,0.0,11.0,0,highly urban/ urban
333566924,0,08AUG51,48.0,0,12.0,118753.0,0,325325.0,yes,male,bachelors,professional,47,Private,13380.0,6,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
24505453,0,26AUG47,52.0,0,14.0,94022.0,0,273130.0,yes,f,masters,lawyer,13,Private,23260.0,10,sports car,0,0.0,0,0,4.0,0.0,15.0,0,highly urban/ urban
754825259,0,06MAR35,64.0,0,12.0,12291.0,0,119621.0,yes,male,<high school,clerical,33,Private,15280.0,1,suv,0,6247.0,2,0,2.0,4420.0,3.0,1,highly urban/ urban
122348719,0,19FEB53,46.0,0,10.0,164332.25,0,486942.0,no,f,phd,manager,5,Private,6100.0,1,suv,0,11618.75,1,1,1.0,0.0,12.0,0,highly urban/ urban
908401209,0,18MAR67,32.0,0,14.0,57511.0,0,207946.0,yes,male,bachelors,blue collar,39,Commercial,1500.0,1,minivan,0,0.0,0,0,3.0,0.0,9.0,0,highly rural/ rural
31306688,0,03MAR63,36.0,0,11.0,907.0,0,0.0,yes,male,<high school,student,43,Private,8160.0,1,pickup,0,5386.0,1,0,4.0,2829.0,5.0,1,highly urban/ urban
79366041,1,20SEP33,66.0,3,11.0,164332.25,0,438521.0,yes,f,phd,doctor,9,Private,35810.0,1,sports car,0,0.0,0,0,1.0,0.0,17.0,0,highly urban/ urban
34682975,0,07DEC58,40.0,0,10.0,78188.0,0,242904.0,no,f,bachelors,blue collar,42,Commercial,38425.0,13,pickup,0,0.0,0,0,0.0,0.0,9.0,0,highly urban/ urban
546761106,0,27JUN46,53.0,0,11.0,55861.0,0,0.0,no,male,<high school,blue collar,12,Private,1500.0,6,minivan,1,0.0,0,0,0.0,0.0,7.0,0,highly urban/ urban
988086614,0,31MAY53,46.0,0,11.0,56460.0,0,199879.0,yes,f,bachelors,manager,5,Commercial,24120.0,6,pickup,0,7688.0,4,0,3.0,0.0,7.0,0,highly urban/ urban
156913960,0,01AUG46,53.0,1,10.0,37172.0,1,195043.0,no,f,high school,blue collar,5,Commercial,20960.0,1,minivan,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
599944840,0,14JUL55,44.0,1,11.0,86624.0,0,276152.0,yes,f,masters,lawyer,35,Private,18560.0,4,sports car,0,0.0,0,0,7.0,0.0,14.0,0,highly urban/ urban
590320189,0,16DEC39,59.0,0,9.0,98537.0,0,160661.0,yes,male,phd,manager,5,Private,17780.0,18,van,0,0.0,0,0,0.0,0.0,17.0,0,highly urban/ urban
981848801,0,22SEP66,33.0,0,12.0,22962.0,0,0.0,no,male,high school,blue collar,27,Commercial,25380.0,6,panel truck,1,0.0,0,0,0.0,0.0,5.0,0,highly urban/ urban
439724155,0,17JAN53,46.0,0,13.0,63903.0,0,210314.0,yes,male,bachelors,professional,30,Commercial,20950.0,1,van,0,0.0,0,0,0.0,0.0,9.0,0,highly rural/ rural
599212303,0,29JUL70,29.0,0,11.0,86159.0,0,232132.0,yes,male,bachelors,blue collar,29,Commercial,16250.0,1,van,1,0.0,0,0,2.0,0.0,8.0,0,highly rural/ rural
918606594,0,22DEC53,45.0,0,10.0,48344.0,0,0.0,no,male,masters,unknown,59,Commercial,24350.0,13,panel truck,0,0.0,0,0,0.0,0.0,11.0,0,highly urban/ urban
412455186,0,21MAR44,55.0,0,6.0,65629.0,0,252950.0,yes,f,bachelors,blue collar,5,Commercial,22750.0,4,minivan,0,0.0,0,0,0.0,0.0,3.0,0,highly urban/ urban
186986294,0,09AUG56,43.0,0,12.0,116044.0,0,0.0,no,f,bachelors,professional,25,Private,16900.0,4,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
113155864,0,11APR68,31.0,2,14.0,137663.0,0,303237.0,yes,f,phd,unknown,46,Private,14300.0,1,minivan,0,0.0,0,0,1.0,0.0,11.0,0,highly urban/ urban
228820933,0,19DEC52,46.0,0,0.0,0.0,0,0.0,yes,f,high school,student,5,Private,13420.0,1,suv,0,0.0,0,1,2.0,0.0,12.0,0,highly urban/ urban
792318698,1,25OCT57,42.0,4,15.0,9950.0,0,0.0,yes,f,high school,student,37,Private,18800.0,8,sports car,0,7942.0,3,0,7.0,3693.0,1.0,1,highly urban/ urban
740252220,0,23MAY55,44.0,2,0.0,0.0,0,0.0,yes,male,high school,student,25,Private,15070.0,9,minivan,1,0.0,0,0,2.0,2778.0,9.0,1,highly rural/ rural
495332659,0,16APR52,47.0,0,10.0,29630.0,0,137970.0,no,male,bachelors,professional,27,Commercial,20780.0,6,van,1,0.0,0,0,2.0,0.0,6.0,0,highly rural/ rural
27615664,0,02JUN57,42.0,2,13.0,118052.0,1,0.0,no,f,masters,lawyer,30,Private,28930.0,7,sports car,0,2568.0,2,0,0.0,0.0,14.0,0,highly urban/ urban
727081747,0,13SEP51,48.0,0,11.0,113910.0,0,0.0,no,f,masters,professional,8,Private,17690.0,1,minivan,0,0.0,0,0,2.0,0.0,15.0,0,highly urban/ urban
542042023,0,30APR53,46.0,0,15.0,53529.0,0,109034.0,yes,male,high school,clerical,21,Private,6100.0,1,pickup,0,0.0,0,0,2.0,0.0,1.0,0,highly urban/ urban
654179975,0,16JUL68,31.0,4,0.0,0.0,0,87889.0,yes,male,masters,home maker,66,Private,7860.0,6,suv,0,1105.0,2,0,2.0,0.0,15.0,0,highly rural/ rural
166671902,0,28FEB63,36.0,1,11.0,61320.0,1,0.0,no,f,bachelors,manager,34,Private,11580.0,4,suv,0,11618.75,3,1,5.0,3698.0,12.0,1,highly urban/ urban
672549561,0,12FEB46,53.0,0,11.0,48421.0,0,201603.0,no,male,masters,professional,36,Private,25290.0,13,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
885444449,0,07APR64,35.0,0,5.0,18004.0,0,0.0,no,male,high school,clerical,36,Private,15290.0,4,minivan,1,0.0,0,1,0.0,3442.0,1.0,1,highly urban/ urban
906260126,0,07OCT50,49.0,0,10.0,57714.0,0,0.0,no,male,bachelors,manager,5,Commercial,21450.0,10,van,1,0.0,0,0,5.0,0.0,1.0,0,highly urban/ urban
340184897,0,23JUN41,58.0,0,8.0,38462.0,0,160661.0,yes,male,bachelors,blue collar,56,Commercial,11150.0,4,minivan,1,10353.0,3,0,2.0,0.0,5.0,0,highly urban/ urban
105136025,0,28JUL52,47.0,0,11.0,25620.0,0,141115.0,yes,male,high school,clerical,64,Private,8760.0,6,minivan,1,0.0,0,0,0.0,0.0,10.0,0,highly rural/ rural
594389933,0,20JUL61,38.0,4,14.0,40248.0,0,166402.0,yes,male,high school,blue collar,27,Commercial,11520.0,1,minivan,1,0.0,0,0,1.0,4487.0,9.0,1,highly urban/ urban
747464251,0,27SEP66,33.0,4,0.0,0.0,0,0.0,yes,male,<high school,student,5,Commercial,8700.0,4,pickup,0,0.0,0,0,0.0,4575.0,1.0,1,highly urban/ urban
994969966,0,30JUL74,25.0,1,11.0,3355.0,1,0.0,no,male,bachelors,student,27,Commercial,10060.0,4,pickup,1,0.0,0,0,0.0,8199.0,5.0,1,highly urban/ urban
826620112,0,25AUG54,45.0,2,15.0,35441.0,0,143569.0,yes,f,masters,lawyer,39,Private,6000.0,1,suv,0,9611.0,2,0,6.0,7108.0,15.0,1,highly urban/ urban
23033371,0,01NOV39,60.0,0,12.0,32603.0,0,0.0,no,male,phd,lawyer,38,Private,12840.0,1,minivan,0,8294.0,4,0,0.0,0.0,15.0,0,highly urban/ urban
611794581,0,15DEC39,59.0,0,14.0,110323.0,0,327486.0,yes,male,bachelors,professional,10,Commercial,38425.0,15,panel truck,1,5169.0,2,0,4.0,0.0,13.0,0,highly urban/ urban
84153294,0,29DEC50,48.0,0,10.0,49602.0,0,196320.0,yes,male,high school,clerical,10,Commercial,17030.0,13,van,1,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
768526807,0,14APR55,44.0,2,14.0,16800.0,0,136818.0,yes,f,<high school,clerical,47,Private,7580.0,6,suv,0,0.0,0,0,0.0,0.0,5.0,0,highly urban/ urban
779624178,0,10OCT44,55.0,0,10.0,20046.0,0,154672.0,yes,f,masters,manager,26,Private,38425.0,13,minivan,0,0.0,0,0,0.0,0.0,20.0,0,highly urban/ urban
544650035,0,26SEP53,46.0,0,6.0,164332.25,0,419730.0,yes,male,masters,unknown,59,Commercial,34540.0,1,panel truck,1,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
978471226,0,08DEC58,40.0,2,11.0,44029.0,0,142645.0,yes,f,<high school,blue collar,5,Private,9900.0,17,suv,0,0.0,0,0,0.0,0.0,6.0,0,highly urban/ urban
838396174,0,01MAY47,52.0,0,10.0,61988.0,0,209789.0,yes,f,masters,lawyer,24,Private,12900.0,4,suv,0,0.0,0,0,0.0,0.0,23.0,0,highly urban/ urban
302505662,0,31DEC44,54.0,0,9.0,76799.0,0,0.0,no,f,masters,manager,45,Private,20410.0,6,suv,0,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
643381847,0,10JUN45,54.0,0,12.0,52088.0,0,160661.0,yes,male,high school,blue collar,36,Commercial,10470.0,1,pickup,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
361377688,0,25DEC57,41.0,0,8.0,67014.0,0,160661.0,no,male,bachelors,professional,39,Private,24050.0,1,minivan,1,5296.0,2,0,2.0,0.0,5.0,0,highly urban/ urban
880356169,0,24MAY53,46.0,0,13.0,43220.0,0,204282.0,yes,f,masters,lawyer,28,Private,6100.0,1,suv,0,2882.0,1,0,4.0,0.0,12.0,0,highly urban/ urban
310091630,0,02APR43,56.0,2,14.0,69098.0,0,224600.0,yes,f,bachelors,professional,21,Private,11800.0,1,suv,0,0.0,0,0,0.0,0.0,11.0,0,highly urban/ urban
342681462,0,31MAR55,44.0,0,11.0,89782.0,0,237927.0,yes,f,masters,lawyer,45,Private,10260.0,11,suv,0,0.0,0,0,0.0,0.0,12.0,0,highly urban/ urban
467598138,0,31MAY63,36.0,2,13.0,76845.0,1,0.0,no,f,high school,professional,34,Private,17420.0,6,minivan,0,0.0,0,1,0.0,0.0,11.0,0,highly rural/ rural
419897982,0,12MAY45,54.0,0,6.0,55977.0,0,0.0,no,male,bachelors,professional,45,Commercial,9790.0,1,pickup,1,6193.0,1,0,4.0,2379.0,8.0,1,highly urban/ urban
911091980,0,18JUN43,56.0,0,11.0,1336.0,0,108929.0,no,male,masters,manager,18,Private,16140.0,1,minivan,1,0.0,0,0,2.0,0.0,12.0,0,highly urban/ urban
